addresskey,metro_dist,rail_dist,bus_dist,parks_dist,monument_dist,sports_dist
156683068,628.43058486996,480.380057870849,45.1774279923061,1618.41019599435,1480.2934413593,134.617977996997
156758068,377.736680771142,378.502311749876,81.5414005275848,430.997470642856,105.444353935928,112.64102272263
157227071,6689.96091169448,1230.86961129114,63.5609943282828,1315.22571366442,2317.94170093307,74.0727460001165
157277071,7310.94221013954,834.889813089129,37.589892258425,1131.0589551201,1691.86526377022,227.490659148898
157280051,1092.32076039956,1101.66535917214,54.7744794589955,957.494655872493,816.428862708859,450.25859680847
157444051,3441.47585555963,268.172005250353,174.123359719504,5151.52968235962,1675.8580586581,279.884919922446
157564051,726.125333534094,962.771520143798,222.685877414801,6388.61608315673,5112.95550843639,249.929990197255
157638051,969.538608875368,696.778511508507,27.5531141615603,2634.35734966142,2802.92280370359,60.6091758729752
157774051,1878.88858876731,1086.03800532025,80.4773819156382,4491.55358198181,2676.48351909935,686.383830301911
158411051,1464.21992883583,1747.24497423801,122,4454.9412092611,4426.01988594404,498.718357392226
158464051,2954.84715465958,677.975668737445,56.7829851275398,4606.23291474699,4959.51898306496,534.08693243702
158568051,3107.3353795495,482.638354257101,152.767211796248,5342.4393955395,2207.37298144407,265.391214624745
158641065,737.444235179854,895.201094726766,57.3149195236284,3370.15839139236,3583.23935982169,50.359342728061
158642065,894.06095989032,1058.33265091842,74.4110206891425,3419.88584915342,3731.78245290645,136.332693804522
158699068,42.2965719651132,1006.82123537399,29.1204395571221,1075.88362862236,796.172162620772,157.012738336735
158717071,8232.95876340942,1064.9812204917,46.1735855224608,177.738752047407,1375.97818057847,161.16738193565
158730051,3607.33177099085,805.345159543373,36.5527837516763,2482.38587328316,2216.91237102108,210.587015031819
158742068,618.932144907663,636.739350126879,61.6116872029975,937.77284615497,2521.2962225306,322.665461430256
158783051,3848.62841451341,621.55203563338,30.1922672219385,4081.64121701716,300.907028467635,91.6433052655873
158816068,328.562018498791,342.242604010664,48.3735464897913,1375.12584464497,2522.78194193043,368.490162690946
158822068,103.247275993122,110.421918114114,26.4007575648882,1541.3178292003,2423.92091713622,162.640708311296
158898051,3466.9830253406,133.703320826392,105.975742507437,4974.3106886957,1466.2255681475,305.37074450571
158942068,668.916287737113,340.642040858142,49.0407993409569,1197.06560547464,3220.13581628721,190.517715711689
159021051,1060.84700697131,2772.68681105528,26.8211148164692,4670.72500559692,4731.06507232812,399.53856684929
159105051,3067.22378324443,409.246938290264,69.1652839218841,3166.54056237,1095.68763601888,282.969464253709
159196068,1289.00349107363,730.791351891906,67.2681202353686,1483.54523439594,1509.85345594154,116.29703349613
159256072,518.429358736559,536.67960646926,66.1211010192662,2730.22678027354,1958.89336350939,115.520560940466
159262068,883.693385739647,521.727898429823,124.523090228279,1150.79859158871,2888.44789486254,338.639926765879
159365058,631.723040580285,368.773643309822,155.974356866762,1031.53820835679,1107.75308787321,468.533883513242
159383068,122.102416028513,1015.36249684534,31.3209195267317,1249.39263372079,1064.64203680485,245.422085395752
159443058,132.098448136229,116.249731182485,83.1865373723417,1154.3661270582,1355.89918256963,213.100915061386
159491000,81.5965685553014,79.9312204335703,26.1725046566048,206.67524252225,1008.85740698034,110.64541291892
159683068,402.772888859218,444.173389567633,135.118466539552,113.408588674321,448.023600710843,134.093251135171
159691051,3674.86077847851,2165.8630568898,30.2552673100072,3307.84097991625,1873.78981252733,624.460297937426
159704051,1824.97249431326,1783.1226836648,15.0766375561215,2806.30219885253,2700.4457149002,241.352181054928
159757058,122.527547922906,1631.01103613679,75.7165767847438,1354.34758996415,1341.71211314083,311.090019126297
159762058,114.004385880544,1716.28960260208,80.0562302385017,1178.77455399393,1198.19486885027,70.8307842678591
159766068,212.407626981707,198.829072320926,69.656299069072,534.592576173561,1500.94299604323,118.406080924925
159891084,217.091992712795,1230.13866425698,42.991316565081,32.6883394808659,1447.04586350511,533.879471416525
159909051,3272.73713929182,1652.69588336752,63.236404863003,3178.5465056219,4077.78060031316,212.908879335726
160026053,6805.07251981931,460.434577328854,38.4837628097877,1334.77262020285,1329.9514972359,373.005361891756
160203058,363.021824275021,360.559488711616,55.09940925268,349.402064103902,1076.90938735146,98.9160497593344
160332053,6248.72547004587,1028.34721762642,30.4795013082563,1389.89821424761,1385.41750025029,315.35694062443
160449058,198.731016703492,390.334673069153,36.4863947246108,183.836010117022,938.448923951535,46.7107803403052
160457058,200.591624949797,350.271323405157,17.464249196573,190.965579359495,967.317998119467,81.2077958080188
160761058,170.061753489725,363.320794890686,46.0108682813094,161.031836914626,943.864024892282,64.7976450189079
160828053,5641.38724074141,871.690311980121,29.6816441593117,3407.2900282388,2994.68462576271,579.377508106751
160915053,5789.01045084564,423.151273187261,78.2623792124926,2781.37851155436,2860.9015030233,215.591458318749
160932068,335.965772066144,354.266848576042,20.2484567313166,50.5037241597187,309.067599068484,36.6196668472011
161119058,385.486980973372,1367.28040741471,72.1249783362606,1505.87166833001,1402.67319411,249.500125250488
161265065,2778.135345875,562.896971034665,78.5493475466219,6253.28972774178,3036.47756795203,738.760519045225
161349051,2136.92588247696,2162.8629977879,72.4808057350263,4746.11855637805,2584.30568208368,834.160562481846
161352058,185.16209115259,131.848397790796,33.8378486313773,1741.67484982111,1744.81463754282,32.649655434629
161362058,303.191358715911,438.292140016223,53.7587202228625,1668.35939848074,1690.45238305716,387.17373593778
161544058,451.859747488079,306.171473850821,12.51604570141,510.195479106529,1241.56307804953,164.751825786504
161642075,1265.11501453425,385.206438160112,19.723082923316,1373.04817759312,2446.99297893596,426.447836903855
161674058,177.552809045647,302.696217353306,46.0108682813094,97.2948354232848,676.955021759583,92.3766052634708
161697058,124.197423483742,1115.19908536548,106.480045078879,1840.62594787697,2391.07565239195,136.561341528267
161799053,3218.89375407142,387.331899022014,203.105883715859,1859.50682452987,1163.86491781824,246.028453639005
161842058,1013.19692064277,1322.45415799566,24.5967477524977,1593.06314000934,1625.02628823943,104.623133197205
161923065,1088.00367646438,490.407993409569,57.0087712549569,4161.83069343271,3315.38908095161,467.251816154863
161946058,676.283964026946,542.155881642909,241.138964085027,545.855823455358,691.326388567426,287.689068266418
162006058,564.38462062675,1481.30921822555,24.0831891575846,1326.54121536304,1716.12659424329,40.2503465823583
162101058,705.868259663232,404.079200157593,82.6377637645163,632.81530085769,973.636175111043,151.82226450689
162104068,1665.13890246424,115.122997268128,122.184796517364,225.312660275431,3965.44962445621,144.823218097048
162110068,867.837883939141,227.454682959051,39.8852453922695,300.891819098192,546.556370277861,309.43010971783
162161058,285.028068793233,1743.16522452692,85.6329375882902,666.222530048108,1029.10728956485,293.482537811025
162334058,603.702741421637,784.859860102426,82.8613299434664,1580.53276618955,1781.58468247861,209.804671063349
162346058,986.291032099552,464.854816044752,173.899396203667,523.641523372642,888.672886845759,287.482835661552
162347058,1072.69566979642,442.23297027698,289.249027656101,345.047753940871,715.509862276362,454.490110783513
162454058,130.602450206725,386.434988063969,108.706025591961,1211.41694102402,544.736609443827,50.1597448159378
162686068,210.021427478246,234.292552165023,57.0087712549569,66.3239045667545,408.472316435215,91.1811384004389
162699071,5046.20649597299,1226.2777010123,190.97905644337,1435.66769627439,1389.09344007138,497.025834439215
162748058,761.627861885317,780,27.0739727413618,1947.60292538559,1703.07942370949,409.221939783293
162814058,1039.73265794626,1068.00046816469,33.5261092284804,1763.23658978311,1688.93662958714,359.213028716944
162826058,132.853302555864,454.348984812336,117.98728745081,2061.05696616555,1444.91776494809,92.784697014109
162866058,475.48015521159,450.907105732419,59.3310879724811,715.983410771126,212.743907856598,99.5177270640355
162918058,542.459795468745,366.994808818883,59.949226016695,630.419951460571,196.14971319489,168.927527952061
162943058,587.513404102409,198.708328964842,51.662365412358,467.853345077295,68.4815123226671,248.364651269056
162977058,660.082570592498,339.09438214161,54.2033209314706,2249.74270393212,1424.8545770778,89.8888202169769
162980058,1060.32872261389,1318.74561610646,28.8617393793236,1636.10149259035,1585.17460851139,132.563192478154
163122068,271.309786038027,890.600359308259,45.5411901469428,1174.019305633,1147.98155321942,157.889201657365
163229058,36.2353418639869,28.8617393793236,25.0599281722833,1262.73892602521,1306.96774485563,175.045708316428
163307058,126.479247309588,153.443800787129,178.339563754092,1230.05232591902,1484.68580773614,75.690157880665
163367058,350.156099618458,765.223231547463,64.2203558072096,1467.95772800139,2051.8179871097,275.272254504544
163517058,268.033579985792,280.360482236709,79.9061950038919,1517.4767387022,575.963041215241,214.41953199274
163616065,57.0986208239492,230.00228803209,125.1649811249,3277.66669667546,2904.94459426264,176.480175940502
163762058,1843.58916247628,388.629643748389,192.166594391429,358.588646404695,2923.24263458891,409.802391403467
163814058,311.520464817321,621.544045100587,89.2020179143947,2010.65916554679,2484.89770043824,91.2359578236563
163840058,594.254154381776,590.664879606025,77.8973683766018,1398.14866593083,1817.07563909812,368.877407413339
163895058,592.597671274533,925.916842918412,136.693086877135,231.006579518697,511.386591031624,175.316856006489
164113058,67.1192967781993,1398.33186332859,54.3783044972901,335.287949893077,1258.46978010445,40.1621712560464
164168065,2818.20510254311,1319.83104979387,76.1577310586391,3985.96161893253,2213.0297292905,175.204745369539
164254058,1951.89805061637,193.403722818357,43.2781700167648,660.492804885795,2594.19321990594,104.043260233424
164410058,235.849528301415,908.562050715305,91.8095855561934,268.964309900284,441.213803048435,61.8465843842649
164442058,175.931804969994,163.370744014955,151.855194181826,1120.05860351113,1446.50617962491,207.422274599427
164647058,1772.75830275873,41.6293165929973,47.7598157450382,983.292657242306,2309.49704225949,52.8015151297763
164648058,1774.16938311989,48,28.6356421265527,996.552014591633,2327.49948403976,54.1202365109392
164661058,2004.80273343788,572.961604298229,634.218416635783,830.768599250799,3049.75127808917,223.394270293578
164701058,48.4664832642105,1038.90567425537,47.2016948848238,1054.00579931949,1034.5399683152,110.93622131656
164715058,105.536723466289,882.57011052947,14.8660687473185,526.16272197833,1199.928916468,273.582309552343
164733058,273.879535562627,548.930778878357,110.018180315801,175.026858443273,569.298849968921,161.40012391569
164735058,255.264568634192,491.131346993857,132.098448136229,130.281406961576,554.404931954899,135.369863706809
164863058,529.818836962221,1357.68111130707,21.4009345590327,470.272700142429,800.734218973715,181.796589626978
164874058,220.292986724498,817.851453504853,142.467540162663,2053.28748108918,2625.35390137427,96.2081077664456
164965058,1034.18566998388,426.075110749267,62.0322496770833,624.013092811982,971.279383023055,156.895572913971
164965082,402.329466979489,615.104056237642,266.692707061892,615.053487511726,1726.21572354345,130.140381127482
165061058,81.0431983574192,1621.54401728723,17.0880074906351,973.712475044538,2146.12210807391,94.2602779541839
165152058,194.23954283307,1078.31349801438,70.2637886823647,704.845270794258,1146.81064381284,95.5876561068426
165153058,344.058134622624,1213.04946313001,47.1274866717927,743.314985761246,1297.39183547703,7.21110255092798
165346072,591.14296071255,614.75198251002,36.6878726556883,2478.45169283623,1759.34076562819,86.1220064791805
165678075,78,211.23683390924,121.433109158911,1356.03029925625,61.3783349397396,89.5652058558892
165707082,239.353295360645,662.397161829668,113.088460949825,548.385715410734,1350.0746398003,242.439683220384
165740058,1031.56289192661,465.559877996375,17.6918060129541,2454.52907948883,1416.30537178035,206.371297422857
165761058,1025.81187359086,422.063976193183,108.853112036358,551.853445219115,906.896230293491,235.556152116656
165872053,3166.12460272807,271.414811681308,22.3606797749979,2110.91987495339,927.309387097217,83.4828012227654
165924058,309.96774025695,369.237051228611,127.906215642556,1382.06328093249,454.941809382996,72.6154253585283
165993058,1175.46246218244,1261.72936876337,98.1121806912883,1756.0930590536,1531.38635277621,249.467432744236
165997075,2263.88095976798,278.689791703966,54.3783044972901,1230.67364431183,3171.60175375055,385.690463454786
166012058,338.516778018464,1690.7739497047,244.21189364977,571.044916358699,823.295772948808,398.397978157524
166054058,189.015339324651,1001.82957557659,39.2519872108666,253.665925973848,507.602612779456,149.892423090674
166062058,546.07417078635,1237.08245481051,24.5967477524977,501.868035443222,842.740091903274,267.421016376799
166165058,477.448426534217,327.43396280777,213.01643129111,1193.89939300266,305.506626286496,228.973797627589
166470058,644.177770495071,68.0661443009665,71.3091859440283,830.479634936606,1431.40969753722,50.4479930225178
166484058,791.712700416003,131.061054474623,37.6430604494374,890.916500040392,1574.95433845045,116.10770861575
166489075,637.477058410732,511.196635356689,186.077940659284,1629.27898972036,297.162312550617,157.438354285143
166509075,759.381985564577,874.613057300198,77.4144689318476,1600.20204797514,29.103650974056,243.850086118509
166532058,165.218037756172,762.932500290819,112.587743560301,748.664666255344,1383.15383836218,174.025860147278
166607075,236.562888044596,737.901077380973,224.100423917493,423.112522401252,301.896848696204,424.453766622467
166645058,467.124180491655,1101.221140371,57.0788927713213,150.695770677182,1347.98525680969,210.142095021447
166669063,818.513897255263,514.382153656209,35.1710107901379,557.9707711926,3446.64428139484,498.53485334528
166714058,317.529526186149,1742.89213665103,213.964950400761,661.362839101092,908.10360941656,379.38898244414
166892058,597.599364122821,106.943910532578,31.3209195267317,826.086953077277,1393.01644075133,18.0277563773199
166911058,508.334535517704,575.64746155959,297.32137494637,1712.19341328556,1536.24379274471,444.85503256679
166912058,484.406853791315,605.52126304532,293.860511127303,1732.93742082582,1551.10852191155,414.366987102013
167175058,148,735.256417857063,78.1856764375675,2179.07603871406,1415.0255709276,305.59123024066
167197058,173.238453006249,616.722986112869,90.7480115484776,2435.7865667168,2426.21589186353,94.1549727841917
167241058,518.123537392387,1353.04471470828,65,162.186843096711,1195.13714893441,297.823458612648
167288058,432.597965783474,806.41676569873,58.5491246732178,341.964304834212,573.241387865969,134.380058044339
167361058,740.297913005298,1083.75366204687,52.3545604508337,23.4638728952658,725.201247077599,273.879535562627
167431075,263.286915740224,394.194114618674,115.156415366231,922.712561272577,892.426905041102,190.541334098405
167434058,1017.65662185238,1212.87303539983,144.544110914281,84.5603875227207,190.574293739557,488.136251470837
167438058,1040.64066805022,1052.59916397459,64.3816744112795,147.799050887495,120.48081067457,594.556885924291
167439075,31.3049516849971,284.564579665144,41.8688428309166,885.939638181608,723.983564476699,224.948883082357
167590058,136.945244532258,397.517295221227,137.38267721951,1002.25923916871,557.986621605198,140.417235409333
167673058,785.499683577273,1010.96158824161,95.5827018868939,499.177041673676,493.896701484733,420.099670554528
167869058,1420.08027942085,382.774084807214,46.5725240887801,550.210466808723,1940.57264749468,95.2732911156112
168006071,3645.3429193973,186.02419197513,47.0956473572665,936.661958766342,1986.01578896917,20.0997512422418
168007058,1263.38038610705,243.281729688031,41.6773319683494,554.445271762874,2319.71662249483,211.683726346642
168014058,1299.11970195206,228.21481108815,44.2040722106007,484.468292697472,2304.25965912671,221.117615761386
168042058,186.142418593936,242.687041269203,209.46837470129,1257.58171106275,351.10063821341,49.4357896670083
168163075,32.649655434629,671.044707899556,17.464249196573,1502.39157429147,432.099740653589,221.926313221287
168314075,396.073225553054,502.637045988455,32.2490309931942,1230.93298953687,873.016110601585,148.761554173113
168319075,278.804591066933,522.411715029439,47.8539444560216,1419.85371877893,699.574173245875,54.571054598569
168624058,686.209880430179,873.762553557887,61.0327780786685,333.909615902482,527.036420540471,132.186348765624
168626058,850.058821494136,997.842672970043,85.3287759199674,260.711372195398,561.466377066493,107.200746266059
168858058,722.610378904155,1393.31003717763,58.023613296628,381.512804944773,439.546616179377,533.462163325605
168967058,188.066477608318,344.814442852964,131.745967680229,1348.20507713006,303.854612571501,135.417871789509
169073058,282.072685668074,292.658504062329,221.400090334218,1091.73393484813,1604.65775830646,205.078033928551
169210058,1465.98362883083,40.5215991787096,16.4924225024706,421.650818811447,2492.95859425675,46.0977222864644
169259058,280.743655315663,96.2081077664456,173.046236595888,2337.01411244761,1779.5057109945,72.9177618965366
169631058,811.884228200056,722.011080247388,281.726818034776,186.212832237982,910.437600389366,501.243453822591
169738058,757.248308020559,220.102248966248,57.2188780036799,547.702985243443,1292.57085152167,134.127253009933
169756058,331.0422933705,328.458520973349,15.2315462117278,771.840745261182,826.077912912796,200.204895045051
169759058,333.516116552109,398.538580315633,41.8807831827438,708.043550333984,760.393322039518,122.11470017979
169782058,409.316503454234,823.894410710499,19.723082923316,457.786024012192,326.215744870822,333.286663399543
169965084,1324.33266213592,400.704379811352,36.4965751817893,1439.05778904161,520.76193978659,166.891536633795
170280058,360.00138888621,320.326396040039,32.649655434629,1181.41027772879,107.056391756246,158.760826402485
170491058,230.425693011869,234.797785338789,77.6208734813001,1199.42492574638,934.731487442359,193.39596686591
170497058,341.69577111811,339.589458022478,56.302753041037,761.819443831644,269.467912542841,34.7131099154196
170705058,612.06290526383,454.182782588684,66.098411478643,988.891239718755,529.068084611578,211.9179428458
170748058,591.202165083992,437.922367549318,85.7088093488645,569.945927797155,335.574244977643,111.507847257491
170947058,759.761146677033,274.089401473315,107.967587728911,201.232419778935,457.146649867009,195.489130132598
170992058,161.546091565233,177.460868080833,142.399015797154,1585.67260671861,459.974627689126,107.882300679957
171276058,117.44360348695,105.380263806844,60.1082357085949,1196.82557430036,1289.17781135612,145.344418537486
171340058,626.26521937593,816.864998025995,38.551588812955,1666.75256487027,1116.75406795837,258.913595626031
171618058,100.767058109285,513.973734737486,91,1791.91228147444,2115.13588280912,56.6127194188726
171818058,81.344944526381,418.240361514763,40.0124980474851,1105.3893578733,602.102700789139,211.631755651178
171934058,360.982782137908,341.985743854881,49.7763899855778,1080.50949833914,826.772065741551,67.5044480016172
172060058,47.5394572960189,47.5394572960189,15.2643375224737,970.235668536989,1110.82088387206,190.262975904404
172144058,210.278386906501,209.745083375034,60.1082357085949,839.834776906297,1222.14758406934,315.35694062443
172168082,507.946847613016,970.777523431605,177.730132504311,900.795251430358,2103.4761214781,262.373779177722
172379075,1749.86913796432,625.633279165998,63.9765582068933,704.360110676035,2649.46253655197,29.0172362570938
172419075,1645.55796008527,648.297771089798,38.0788655293195,588.856650957616,2690.28850278039,94.0478601564119
173195075,1372.18402555925,862.638974310806,58.1807528311554,361.853151675027,2660.20612782092,137.786066058945
173259057,1163.68767287447,2090.60804552169,27.2029410174709,4855.79675233551,4166.88468405098,249.577643229517
173405075,1471.57738498524,882.594470864168,63.7887137352682,554.147786585197,2507.62741301338,139.463256809814
173418075,1366.36451944567,1016.21110011651,36.0693775937429,559.940490925071,2417.40841450019,256.425427756297
175070075,538.182125307038,854.637349991211,13,586.646970647172,1664.98222888439,265.377090194312
175672088,133.63382805263,144.585614775468,129.321305282618,412.217251579413,1450.85799235032,30.8058436014987
175893071,4554.81953539325,977.928934023327,37.3363094051889,119.079405006154,2592.84501249869,75.8023746329889
176983072,6599.78310249663,1542.43995020876,47.2652091923859,1603.23822131345,2070.62739226118,149.939987995198
177628075,1685.06676425594,477.946649742416,37.5765884561119,1323.30586270641,2717.59598748469,90
177648075,237.92856070678,665.508076585101,105.650366776458,1282.91930475057,418.482810124859,150.090274501705
177681053,4209.71495472081,24.0416305603426,13,2729.50085198745,1509.85486977357,58.0086200490927
178060063,248.213617676388,188.321533553654,52.5547333738836,263.162554326494,1061.37836880628,289.394194827747
178062063,47.2969343615419,122.102416028513,66.6033032213869,92.1701958335018,646.403211196541,69.5701085237043
178248075,1721.6773797666,1136.5584014911,79.9249648107523,1321.00508680998,1881.90294271293,298.404123631024
178266063,174.1551032844,113.137084989848,134.480481855175,624.497556696437,944.130843282348,250.936246883546
178267063,171.292148097921,527.944125831513,47.169905660283,175.453417730201,1005.17445506909,66.2193325245732
178667072,6155.19504158885,483.646565169236,67.4166151627327,1339.70402562844,2345.72117916464,189.612763283488
178720063,350.051424793558,273.441035691427,83.5463942968217,804.278971224931,2305.002037382,232.422029936923
178797075,156.626945319124,282.688874913747,94.0850678907126,634.14977923277,673.181968704587,45.9269256536823
178862063,515.520125698309,127.47548783982,137.528178930719,933.309894197145,2297.05909231051,242.332416321053
178933072,6099.00819805975,481.577615758872,129.63024338479,1272.25236501452,2396.38048314152,203.027091788264
179018072,7941.59738339838,892.23875728417,182.082398929715,2118.06436164326,701.142020206514,254.916702473548
179139072,6669.67420493685,1725.46225690393,80.7527089328897,1691.02389524224,2118.14292069678,240.01041644062
179187081,1805.94628934528,1487.58092216861,319.924991208877,146.336483708146,1244.50912083219,36.0555127546399
179225071,4350.69557657164,769.546619770368,77.5241897732572,252.587608563841,2410.79527879066,213.412745636244
179508072,7104.22388442256,1409.61732395711,76.9025357189215,2167.62235200939,1379.24976910697,365.261550125386
179604072,6862.81902719283,1171.28860662093,193.847878502706,1942.44536729627,1621.92982313712,411.929215399911
179644053,3488.42729607484,135.594985158006,81.2157620169878,2055.81578223184,989.031214393784,150.372869893475
179682081,2416.59781511115,501.597448159378,207.793166393893,1479.65173095861,2454.62539423274,181.811849173802
180117071,2875.27824740494,769.499187783847,366.187110641541,1690.0134984668,1428.80921042921,530.554426991237
180449072,6964.00717977803,1195.07824011652,296.298835637267,2083.16474239612,1540.4996527041,228.656332735385
180573071,4359.49217226043,995.54859248557,277.735485669369,1070.88714721711,2159.58511419211,937.601727814108
180585065,2059.45623891356,1955.35802348317,33.9411254969543,4794.77738825585,3897.41191300372,312.851402426136
180591065,2268.17423283574,1783.64924536749,37.3637591791871,4760.97311725128,4126.8621192479,181.261442397434
180592065,1898.80067410984,1799.12228600504,78.7718223732319,4800.32753454696,3703.56996019416,517.872571198746
180633065,1999.31813376461,1999.31813376461,238.461736972622,5232.09722276801,2502.09230065573,285.09000157845
180639065,1990.33087701518,1990.33087701518,305.601047118625,5154.8011941196,2439.4635035189,293.758623703209
180653063,491.553659329274,266.542679509305,178.538511251774,560.405148085575,2153.80141853699,306.778421666192
180683065,3038.62403070864,2243.69895485112,48.2597140480546,5377.5976290253,1592.68581799722,257.497572804095
180688065,972.671578694474,856.131415146063,62.6418390534633,5973.9180520769,2931.02549624257,41.0121933088198
180717065,3355.65090556214,1160.68945028375,54.744862772684,5707.94144751136,2854.05275308295,120.860020271406
180769065,1013.68436902223,1013.68436902223,78.5175139698144,4591.80233673869,2691.72246741462,133.475463288212
181047065,1643.34445567568,1536.0188800923,377.736680771142,5156.95385115378,3521.55301530781,508.497787605807
181096071,6870.85118453311,190.042100598788,39,389.255011194326,2348.56715121552,154.56390264224
181338065,2385.38152084735,2058.90772012735,17.464249196573,6313.73634410949,3329.78717420141,560.426139468899
181349065,2014.14249744153,1904.3909787646,56.0446250768082,6322.09448370786,3500.40429574075,551.161994789214
181464058,709.365914038728,260.249879923123,70.0357051795725,740.49892121698,393.389234570536,126.517731958811
181509084,1418.21780982331,1398.51950150865,154.266769266751,108.752088554985,886.886665635161,321.93688108078
181709071,5305.77845372383,1152.75712966782,232.112041910798,1890.85412578586,1869.79331306079,1005.35735387974
181776058,336.59965611985,511.978464879134,220.454504376744,801.266608563738,430.448137793904,79.6139968849668
181824057,417.594300727393,2127.92974508088,67.2086303981862,621.810913298715,4558.11277973879,78.1024967590665
181872058,701.246351719586,176.433006549203,114.89902436485,500.943798765369,306.50736950316,57.3242165232391
181941084,647.423688321677,596.779265893171,78.8802396040873,740.188951233486,674.061238892714,84.2526444687985
182042065,1156.55782388949,3644.79039177838,124.919974383603,655.714392857188,1532.40741480214,116.619037896906
182175057,315.420354447838,1357.47191499493,21.1896201004171,518.785091436994,4542.02628300258,384.231700930571
182184071,5159.08984221054,1083.10895112172,70.2566722810012,3040.24805320307,1031.98947841944,146.786312713452
182256071,676.130938280482,470.418458077462,268.969748670714,436.655721593282,353.949219097807,175.061823365302
182268053,5331.02691795868,2089.21827485785,1230.19104207436,730.845723154111,765.610371611579,273.353251306803
182307071,6147.15194215988,1457.74106068259,234.446155865265,1380.1815051858,2230.37744391799,363.220642722814
182313071,2456.91371439861,1968.30002794289,75.9605160593318,4484.98129901356,2439.73956735965,52
182393084,1021.04193376179,43.8183808464117,28.9677493084858,1881.17811439162,1342.70669279095,254.422610040872
182425084,1447.47661238446,298.202319575151,32.4780448918951,1593.83212693894,1292.53738285801,394.900599391797
182441084,396.939541996007,843.393739602091,63.2455532033676,882.58603890515,1645.41813661658,189.938331571029
182483065,1096.0291966914,2656.01298942607,141.031911282518,4728.58986009581,546.994580298847,76.4088188627576
182502084,1083.47819544281,157.851195750935,26.2488094968134,1248.33265262244,1351.19969072898,40.1621712560464
182548057,1697.75381018568,384.837628097877,203.931361001686,1634.74359273121,2917.11863216874,185.433758792692
182671065,3724.9045625358,3053.068292718,48.0104155366312,1037.42286942175,2704.86172407181,141.890803084626
182675065,381.753847393841,449.001113584365,67.3572564761956,3426.05781694962,2306.87072801583,375.329188846271
182689057,20.2484567313166,650.468292847545,21.095023109729,2175.51053778105,6731.83746136327,31.8904374382039
182762065,55.0363516232681,236.579796263333,110.440028975005,3349.24802741977,2849.83320560623,96.260064408871
182775065,661.068831514541,809.66721558922,60.2079728939615,3293.66905305807,3509.98595578036,33.5884280668151
182783057,434.430661901298,170.66048165876,38.6264158316559,2545.23736073831,6612.14931490915,156.460857724864
182807084,2247.3168445949,1266.81411422513,36.4005494464026,2504.49026669633,725.965671217362,106.722410954768
182820071,5890.22546257781,1441.75587392596,102.83968105746,271.994231735606,2612.82565853685,672.107134317141
182831057,1180.08177682735,681.296558042091,24.6981780704569,3337.04742586879,5813.50344548388,105.171288857749
182835057,914.235199497372,1446.90186260161,28.1602556806574,4122.40426207731,5019.51240084655,75.1237066444205
182842057,1011.42671509111,1935.3710238608,87.2811548961172,4663.43471059609,4371.55264270926,174.287119432275
182923084,493.465084073783,805.099738665977,155.355686088462,903.435387644325,462.205133093203,267.320202192067
182977057,279.763114080441,1862.55587835639,114.933894043463,895.038190525623,5320.98059164016,121.222110194444
182988057,52.4241356628883,1953.29697946827,42.1626612063756,564.722036505758,5033.6421834702,107.760312731545
183027057,913.04435817763,1479.12710745223,83.0060238777885,4200.18872194965,4928.50568114232,23.3925479587006
183064075,3021.65203158802,936.35142975274,11.4017542509914,554.688625675128,4650.18033581447,331.209903233584
183069057,462.641329757729,1673.81301225675,22.0907220343745,1166.71351847538,5627.02433051536,370.642685075532
183123065,4009.29083504801,101.59724405711,26.3058928759318,4726.36280833338,2000.9719531267,110.83219974357
183125065,3475.58239723935,559.289728137394,16.2788205960997,4571.43173393139,2176.63631098342,56.0802995712398
183151057,320.761593710968,1833.50429505905,124.807852317072,3737.36486043232,5330.25602372011,279.218094148672
183167075,2800.84630067414,736.495078055516,257.217806537572,486.855361208577,4351.69943518566,342.772519318571
183256065,4019.65794564662,366.174821635786,96.1301201497221,5085.79400259195,2204.66324588986,434.391889887454
183260065,4065.7576169762,111,77.4209274033836,4722.45498409464,1967.75205684042,172.804850915702
183284057,1362.06203970304,1893.2818068106,52.0096144957834,1965.55501067699,6275.72452684287,123.098127118125
183286071,4591.61592888604,609.985375562411,118.309079955869,382.157364881379,349.735012084834,83.850630289856
183298058,25.709805522373,454.877801282952,50.035328518995,29.363439853704,832.486628797028,98.2666133537356
183388084,3200.96141807426,48.0520551069359,28.4604989415154,3003.9864557345,1919.09186250774,206.573898157539
183431057,85.120150375779,1513.95985415735,76.489476400392,180.799354450454,4258.74197575042,139.21436707462
183507065,1714.73758925382,692.648540025892,43.2781700167648,4979.08357633021,2633.49033904515,235.031912726761
183518065,4097.4876448868,605.498967794331,124.020159651566,5392.62488385699,2699.95154719481,140.546141889437
183824071,984.786778952683,770.701628388055,378.001322749008,1749.33291357047,1871.05763704533,464.373591518704
183849065,2013.79467672352,870.175269701455,99.0858213873206,5264.93074447149,2685.46405358443,77.2787163454466
183972065,277.064974329127,282.846247986428,107.935165724615,3862.26361736208,902.273368053,288.784465129277
183978065,1821.21744994935,1136.64990212466,29.5296461204668,3735.00130723017,2982.58188314898,145.078173754711
184105088,283.213700233587,111.018016555873,116.901668080485,541.385825914292,1470.51212840347,42.5842130372651
184106088,78.390050389064,38.0131556174964,126.921235417876,48.9650556967327,1027.26936931693,30.4138126514911
