lsoa,index,income,employment,education,health,crime,housing,living,incomedeprivationaffectingchildrenindex,incomedeprivationaffectingolderpeopleindex,lat,lon
E01001782,21.056,0.167,0.094,8.636,-0.01,0.019,32.771,37.207,0.348,0.314,51.53343234,-0.092660876
E01001772,50.648,0.379,0.224,24.134,0.771,1.155,47.189,33.359,0.48,0.641,51.53776827,-0.072025703
E01001773,38.927,0.278,0.176,12.718,0.801,1.025,41.656,35.542,0.412,0.529,51.53635135,-0.074311955
E01001777,34.151,0.207,0.137,11.166,0.208,1.142,41.317,53.303,0.337,0.437,51.53109531,-0.077114419
E01001779,29.5,0.231,0.134,11.267,0.183,0.408,39.105,38.948,0.417,0.423,51.53033969,-0.09239324
E01001785,34.837,0.237,0.141,10.321,0.515,1.385,30.876,49.387,0.34,0.406,51.55058506,-0.038159922
E01001788,49.511,0.371,0.25,27.139,1.085,0.451,43.905,28.234,0.386,0.576,51.5552838,-0.037667286
E01001789,31.204,0.251,0.165,9.667,0.485,0.597,30.463,36.722,0.352,0.357,51.55502994,-0.04329921
E01001790,46.086,0.36,0.234,19.449,0.627,0.583,46.434,31.228,0.43,0.457,51.55319506,-0.033760308
E01001791,36.576,0.278,0.159,16.094,0.498,1.005,34.481,45.233,0.364,0.46,51.55301757,-0.03862022
E01001795,34.367,0.187,0.145,6.455,0.564,1.521,34.895,50.594,0.29,0.319,51.55375958,-0.050477687
E01001796,34.543,0.176,0.136,15.672,0.198,0.963,38.841,68.973,0.263,0.284,51.55368527,-0.046446609
E01001815,40.912,0.293,0.205,19.595,1.138,0.488,40.445,30.945,0.4,0.487,51.5391664,-0.064126836
E01001816,27.802,0.197,0.124,8.692,0.363,1.072,29.341,36.04,0.312,0.284,51.54188201,-0.064124466
E01001819,29.431,0.196,0.156,3.804,0.298,1.181,27.728,40.588,0.218,0.321,51.54074041,-0.069448442
E01001820,38.512,0.283,0.21,23.032,0.647,0.622,36.154,32.281,0.373,0.434,51.53747423,-0.068303466
E01001821,45.999,0.337,0.227,24.114,0.739,0.926,39.897,39.156,0.476,0.487,51.53665089,-0.064957899
E01001838,50.79,0.383,0.239,28.796,0.73,1.034,41.908,36.729,0.478,0.523,51.54261332,-0.051309518
E01001836,30.425,0.212,0.142,12.138,0.585,0.776,31.659,40.623,0.271,0.379,51.53725603,-0.045256008
E01001839,44.606,0.259,0.183,13.076,1.054,1.471,41.388,54.94,0.451,0.454,51.54027788,-0.054271767
E01001837,18.683,0.097,0.056,3.427,0.256,1.244,22.203,38.214,0.149,0.277,51.5363312,-0.053796227
E01001840,44.978,0.306,0.194,22.791,1.324,1.292,38.347,27.345,0.347,0.586,51.54052258,-0.048882324
E01001841,33.245,0.214,0.183,13.233,0.646,1.064,30.375,32.671,0.254,0.314,51.53989759,-0.042026966
E01001842,42.63,0.291,0.182,18.762,0.843,1.382,37.61,42.415,0.408,0.421,51.53824326,-0.053258914
E01001843,36.062,0.225,0.175,11.524,1.055,1.375,31.373,27.014,0.247,0.384,51.53847929,-0.048950179
E01001844,29.531,0.171,0.115,11.043,0.089,1.423,30.3,49.574,0.282,0.339,51.54279178,-0.044880785
E01001845,60.114,0.371,0.286,34.001,1.285,1.547,45.409,35.869,0.433,0.5,51.5427538,-0.039306411
E01001846,52.093,0.353,0.229,21.719,1.209,1.761,41.686,28.393,0.49,0.494,51.54909679,-0.025271016
E01001847,64.262,0.383,0.332,21.091,1.737,1.554,38.453,44.977,0.494,0.394,51.54811616,-0.035597288
E01001848,44.202,0.283,0.17,24.603,1.13,1.545,35.033,44.206,0.445,0.449,51.54606643,-0.03752346
E01001849,36.216,0.273,0.161,19.798,0.621,0.859,38.549,32.926,0.469,0.473,51.54542016,-0.025853075
E01001850,48.635,0.357,0.217,30.67,0.61,1.272,39.929,40.002,0.466,0.464,51.54506215,-0.041168635
E01002701,33.405,0.236,0.132,19.163,0.571,0.408,37.387,51.93,0.403,0.429,51.52667521,-0.090624183
E01002704,26.648,0.22,0.145,12.204,0.322,-0.39,32.452,35.729,0.393,0.339,51.52262783,-0.08833273
E01002706,30.56,0.214,0.119,15.023,0.327,0.615,36.76,50.148,0.387,0.329,51.52452383,-0.09385453
E01002707,27.996,0.197,0.115,17.792,0.326,0.516,31.475,46.169,0.514,0.381,51.52988107,-0.101954205
E01002720,45.296,0.353,0.217,24.178,0.888,0.885,36.774,33.31,0.518,0.458,51.54355242,-0.092294971
E01002716,36.011,0.279,0.168,16.505,0.98,0.687,31.361,35.065,0.421,0.478,51.54542263,-0.087311674
E01002717,24.922,0.17,0.111,14.827,-0.067,1.212,21.489,37.071,0.296,0.225,51.54587112,-0.094113001
E01002718,24.429,0.115,0.097,11.498,0.009,1.152,20.591,59.209,0.161,0.231,51.54303822,-0.086834298
E01002719,22.606,0.125,0.083,16.091,-0.113,1.447,18.662,39.022,0.199,0.193,51.54386989,-0.09727129
E01002721,32.282,0.212,0.145,22.249,0.577,1.105,26.874,38.488,0.349,0.333,51.54016688,-0.087857193
E01002722,40.865,0.28,0.194,21.248,0.89,1.34,30.181,37.601,0.422,0.386,51.54064065,-0.091063936
E01002723,34.23,0.253,0.146,19.38,0.789,0.18,39.404,40.779,0.514,0.359,51.52772124,-0.102967494
E01004313,32.143,0.25,0.125,18.807,0.295,0.175,41.231,46.891,0.428,0.44,51.52631567,-0.065925811
E01004314,24.626,0.124,0.068,6.741,0.341,1.497,22.358,53.833,0.178,0.344,51.52924939,-0.068042112
E01004319,41.447,0.308,0.166,19.466,0.604,1.044,46.437,37.131,0.335,0.869,51.51253225,-0.063911595
E01002738,29.304,0.183,0.125,10.346,0.339,1.364,24.972,45.4,0.26,0.277,51.55126989,-0.097347406
E01004323,37.642,0.293,0.143,13.936,0.929,1.303,36.721,25.653,0.39,0.709,51.51671496,-0.055222272
E01002740,20.242,0.097,0.069,1.437,-0.405,1.442,18.151,54.962,0.173,0.173,51.54850026,-0.102766011
E01002777,31.522,0.202,0.121,6.792,0.787,1.205,23.618,55.08,0.429,0.355,51.54907727,-0.082142727
E01002775,24.151,0.152,0.105,8.01,0.509,1.023,20.632,41.205,0.283,0.351,51.54823453,-0.093798192
E01002776,34.386,0.228,0.145,11.239,0.985,1.14,28.982,43.014,0.352,0.409,51.54784272,-0.086752548
E01002778,51.218,0.334,0.216,26.424,1.013,1.735,40.649,43.258,0.427,0.443,51.54770141,-0.078876107
E01002780,31.286,0.217,0.153,11.782,0.733,1.016,23.902,40.093,0.298,0.416,51.54997548,-0.088660534
E01002779,22.428,0.141,0.088,8.198,-0.053,1.126,24.972,42.5,0.246,0.32,51.55217207,-0.088987817
E01002782,47.078,0.343,0.229,25.632,0.747,1.196,38.893,33.03,0.409,0.481,51.55106382,-0.082575127
E01002791,20.395,0.106,0.067,18.367,-0.132,1.17,19.163,43.589,0.206,0.18,51.54368974,-0.101042821
E01002792,22.303,0.115,0.071,13.429,0.264,0.922,21.686,54.802,0.22,0.226,51.54040599,-0.104310829
E01002793,41.649,0.289,0.185,14.683,0.71,1.789,26.598,47.358,0.51,0.447,51.53986355,-0.099451334
E01002794,23.085,0.139,0.092,7.561,0.189,1.188,23.854,40.962,0.266,0.269,51.53690336,-0.104451002
E01002797,38.641,0.25,0.161,22.052,0.786,1.444,28.043,46.279,0.427,0.465,51.53948805,-0.093881586
E01002798,21.583,0.175,0.12,5.536,-0.082,0.721,17.4,37.948,0.325,0.257,51.53671582,-0.091749438
E01002799,35.889,0.275,0.168,23.416,0.421,0.785,30.99,43.678,0.444,0.393,51.53784587,-0.096865868
E01002800,52.596,0.342,0.257,39.931,0.705,1.388,39.144,39.946,0.528,0.302,51.53524428,-0.096079955
E01002801,21.154,0.098,0.071,9.307,-0.345,1.143,18.529,61.861,0.164,0.235,51.53521826,-0.101239757
E01002802,25.812,0.134,0.091,17.785,0.913,0.779,19.757,50.079,0.222,0.289,51.53351621,-0.09835969
E01002803,27.138,0.193,0.106,16.924,0.257,0.962,25.33,44.113,0.429,0.31,51.53185814,-0.101148384
E01004326,36.105,0.227,0.112,14.347,0.688,1.81,31.679,49.832,0.362,0.496,51.51525097,-0.056839541
E01003497,40.114,0.278,0.183,31.619,0.83,1.105,36.579,25.568,0.384,0.395,51.51939868,0.001025882
E01003500,40.838,0.26,0.174,22.719,1.036,1.221,41.168,31.447,0.348,0.435,51.52441092,0.003163731
E01003548,29.288,0.172,0.1,20.952,0.207,1.34,37.699,31.154,0.28,0.34,51.55084526,0.009872661
E01003559,23.597,0.138,0.085,11.222,0.03,0.93,36.055,38.595,0.247,0.296,51.54463963,0.009148665
E01003615,28.821,0.201,0.116,15.93,0.22,0.898,37.331,35.122,0.287,0.465,51.55053896,0.003062154
E01003616,32.489,0.192,0.123,15.186,0.364,1.514,37.8,36.083,0.336,0.411,51.54783637,0.002595451
E01003617,32.021,0.168,0.102,12.277,0.251,1.471,40.611,50.362,0.28,0.441,51.54395932,0.001338655
E01003618,27.669,0.151,0.08,9.844,-0.368,1.501,33.714,57.063,0.302,0.336,51.54195754,0.007007693
E01003619,40.998,0.25,0.157,12.494,0.641,1.346,48.685,47.978,0.373,0.484,51.53856875,0.001477119
E01003631,31.183,0.223,0.122,15.434,0.468,0.439,35.667,52.703,0.318,0.441,51.53080808,0.006758416
E01003633,44.12,0.324,0.231,27.377,0.706,0.486,46.589,24.433,0.421,0.454,51.53397306,0.008179159
E01003634,36.888,0.276,0.172,23.395,0.516,0.76,44.718,20.721,0.399,0.374,51.53560511,0.003875936
E01003636,38.794,0.289,0.154,20.873,0.285,1.285,45.131,29.173,0.414,0.417,51.53776205,0.008408175
E01004197,39.533,0.273,0.166,16.106,1.011,0.941,34.925,50.44,0.417,0.462,51.53302394,-0.055215094
E01004198,51.047,0.345,0.221,27.607,1.534,1.092,38.628,38.667,0.435,0.61,51.53043893,-0.055272034
E01004199,56.17,0.377,0.248,35.581,0.667,1.965,43.695,37.593,0.419,0.614,51.53022773,-0.05869492
E01004200,30.051,0.179,0.087,2.922,0.598,1.104,33.028,63.42,0.461,0.524,51.53076851,-0.06180373
E01004201,33.902,0.267,0.161,14.505,0.384,0.663,36.041,40.751,0.372,0.506,51.53246415,-0.049268253
E01004202,29.49,0.219,0.104,9.119,0.298,1.319,31.867,38.477,0.46,0.573,51.53304358,-0.062157904
E01004205,45.848,0.346,0.208,27.564,0.64,0.967,43.811,33.462,0.387,0.779,51.52160701,-0.061467006
E01004206,55.458,0.374,0.233,32.479,1.479,1.139,44.88,37.504,0.453,0.739,51.52261916,-0.056642245
E01004203,32.962,0.191,0.11,12.151,0.744,1.464,34.388,44.736,0.33,0.404,51.52804581,-0.060078804
E01004204,44.591,0.343,0.2,20.386,0.994,1.063,36.807,34.256,0.468,0.504,51.52919861,-0.064037781
E01004207,44.353,0.286,0.184,23.908,0.865,1.256,41.644,47.437,0.411,0.529,51.52287296,-0.049113655
E01004208,32.784,0.156,0.085,9.531,0.262,1.587,33.314,81.4,0.388,0.488,51.52081549,-0.055672792
E01004209,51.31,0.361,0.191,33.128,0.809,1.659,44.65,38.099,0.458,0.596,51.52538969,-0.053979017
E01004211,37.348,0.205,0.111,2.957,0.972,1.526,33.208,71.407,0.379,0.639,51.52515866,-0.061272591
E01004212,33.37,0.199,0.112,20.383,0.613,0.937,43.608,43.195,0.365,0.414,51.52499416,-0.056539713
E01004223,42.635,0.273,0.19,24.845,1.063,1.411,32.238,39.007,0.339,0.461,51.5398099,-0.032467493
E01004224,39.349,0.288,0.165,21.624,0.957,1.125,33.486,35.608,0.473,0.443,51.53976148,-0.023139074
E01004225,20.467,0.123,0.048,11.825,-0.393,0.188,28.952,67.427,0.439,0.217,51.53034408,-0.020479235
E01004226,40.804,0.285,0.169,22.769,1.054,1.278,36.428,29.627,0.449,0.288,51.53194425,-0.029154586
E01004229,33.491,0.239,0.137,17.176,0.787,0.763,32.74,43.687,0.382,0.364,51.52817672,-0.029229848
E01004228,26.919,0.184,0.121,8.634,0.788,0.999,23.833,31.964,0.278,0.353,51.53013852,-0.033445918
E01004235,39.253,0.318,0.2,25.08,0.297,0.146,42.69,35.387,0.369,0.604,51.52853351,-0.015307297
E01004230,35.114,0.227,0.146,21.414,0.493,1.247,32.028,44.924,0.329,0.366,51.52971592,-0.038288282
E01004231,41.335,0.28,0.164,25.144,1.032,1.039,41.305,37.399,0.338,0.516,51.52858074,-0.024512732
E01004232,23.067,0.115,0.076,2.049,-0.223,1.748,24.325,48.11,0.169,0.278,51.52662014,-0.035125814
E01004233,37.599,0.329,0.179,28.825,0.205,0.551,35.754,28.522,0.415,0.52,51.53409314,-0.035041184
E01004234,26.534,0.115,0.079,6.996,-0.071,2.329,22.112,59.156,0.145,0.267,51.53442601,-0.042230095
E01004237,40.904,0.334,0.166,12.981,0.632,1.081,33.933,49.667,0.535,0.379,51.52694206,-0.018582859
E01004238,43.673,0.359,0.168,14.216,0.548,0.942,47.684,39.634,0.543,0.664,51.52429851,-0.011741772
E01004246,40.381,0.268,0.153,19.574,0.492,1.822,39.204,39.625,0.429,0.388,51.51603082,-0.013728521
E01004247,56.838,0.388,0.245,37.891,1.058,1.207,43.261,46.302,0.509,0.582,51.51246861,-0.01151441
E01004252,44.251,0.325,0.194,16.141,1.418,0.934,40.483,27.318,0.434,0.7,51.51347434,-0.025509828
E01004266,30.656,0.231,0.134,10.564,0.571,0.997,32.247,33.485,0.372,0.386,51.53000467,-0.049714302
E01004253,42.91,0.324,0.189,30.824,0.676,1.055,41.312,25.986,0.424,0.498,51.51264611,-0.022478945
E01004254,21.904,0.17,0.067,3.943,-0.089,0.968,25.258,49.037,0.562,0.286,51.51166865,-0.033739281
E01004259,30.979,0.192,0.11,10.734,0.531,1.134,28.893,57.982,0.409,0.382,51.52772451,-0.051282446
E01004260,42.795,0.292,0.169,24.947,1.073,0.967,41.009,43.671,0.43,0.45,51.52798013,-0.046151878
E01004262,33.87,0.191,0.099,22.403,0.901,1.272,39.004,39.472,0.331,0.56,51.52460638,-0.043335891
E01004263,42.687,0.311,0.175,34.085,0.915,0.906,36.942,38.068,0.436,0.374,51.52455354,-0.046485052
E01004267,43.694,0.334,0.167,15.042,0.774,1.417,37.005,45.604,0.577,0.525,51.52487447,-0.023656005
E01004268,42.759,0.34,0.195,25.873,0.944,-0.179,45.32,32.492,0.45,0.61,51.52569398,-0.026819369
E01004270,30.533,0.202,0.087,12.891,0.131,1.512,37.804,41.949,0.417,0.492,51.52110843,-0.032971712
E01004271,42.675,0.332,0.171,29.772,0.691,1.019,38.592,36.307,0.404,0.553,51.51943115,-0.028627789
E01004273,54.002,0.398,0.228,34.307,0.836,1.256,46.522,31.104,0.484,0.637,51.51645705,-0.028601486
E01004283,38.263,0.288,0.154,23.342,0.569,0.802,42.48,38.705,0.412,0.416,51.51816079,-0.047657703
E01004286,44.861,0.332,0.224,25.351,0.87,0.821,37.122,36.845,0.347,0.514,51.51459179,-0.038054951
E01004287,38.048,0.292,0.168,23.294,0.53,0.717,40.181,37.744,0.325,0.597,51.5154456,-0.051292582
E01004290,34.874,0.205,0.125,10.844,0.767,1.437,37.925,43.883,0.372,0.364,51.52046694,-0.047304536
E01004294,22.817,0.159,0.106,7.575,0.444,-0.509,33.78,42.132,0.317,0.299,51.50930166,-0.067981649
E01004298,49.068,0.368,0.187,23.349,1.179,1.122,41.124,42.873,0.448,0.861,51.51307807,-0.053552517
E01004303,31.177,0.267,0.129,11.799,0.145,1.002,33.311,36.06,0.458,0.344,51.50982651,-0.048752069
E01004311,45.837,0.307,0.177,15.773,1.254,1.63,36.929,43.261,0.465,0.48,51.52845677,-0.073605033
E01004304,47.2,0.323,0.188,30.22,0.818,0.98,45.181,50.68,0.428,0.622,51.51320901,-0.059413488
E01004305,41.027,0.316,0.161,22.502,0.746,0.702,45.583,37.747,0.434,0.47,51.51243964,-0.048345895
E01004307,17.706,0.077,0.041,11.05,-0.415,0.015,33.155,61.807,0.272,0.377,51.51982916,-0.075558268
E01004308,36.29,0.256,0.139,20.04,0.275,1.451,38.816,35.151,0.316,0.638,51.52039932,-0.066507668
E01004309,49.042,0.323,0.216,22.374,1.067,1.117,46.219,44.762,0.411,0.79,51.51800651,-0.067627555
E01004310,39.97,0.26,0.174,15.734,0.468,0.744,42.284,62.827,0.286,0.669,51.5166355,-0.073668603
E01004315,37.767,0.238,0.145,11.656,0.8,1.752,33.789,42.429,0.361,0.547,51.52634483,-0.072938299
E01004316,46.187,0.279,0.182,18.335,0.506,2.043,42.497,57.429,0.403,0.703,51.52515647,-0.074669463
E01004317,32.523,0.203,0.113,3.839,0.63,1.547,32.729,48.805,0.422,0.58,51.52340498,-0.069705415
E01004318,47.784,0.324,0.227,22.328,0.932,1.201,37.677,47.513,0.473,0.425,51.53042741,-0.070375624
E01004321,41.473,0.305,0.178,15.981,0.404,1.058,44.123,47.206,0.426,0.741,51.51552289,-0.062138869
E01004322,47.752,0.268,0.17,15.254,1.403,1.737,43.574,53.272,0.337,0.592,51.51845486,-0.057848141
E01004324,51.373,0.351,0.179,28.463,1.332,1.374,45.996,40.497,0.394,0.869,51.51831795,-0.052036673
E01004325,29.174,0.15,0.066,8.2,0.28,1.03,35.69,85.789,0.366,0.713,51.51611328,-0.06646858
E01004332,34.259,0.185,0.12,23.33,0.437,1.211,44.54,40.692,0.259,0.404,51.55277781,0.008220511
E01004335,50.921,0.358,0.256,32.083,0.643,0.811,49.919,29.987,0.374,0.5,51.55405713,0.002980441
E01004337,32.913,0.238,0.134,23.381,0.302,0.69,43.043,32.29,0.308,0.435,51.55263138,-0.001240718
E01004338,24.646,0.13,0.093,14.6,-0.385,0.948,41.407,38.889,0.167,0.267,51.55502275,-0.002523197
E01033489,18.343,0.06,0.028,20.499,-0.217,-0.048,39.202,53.877,0.289,0.212,51.52409572,-0.100629649
E01033490,24.102,0.122,0.059,12.787,-0.405,-0.061,44.559,67.133,0.37,0.244,51.52239843,-0.098879075
E01032766,26.097,0.152,0.063,16.035,0.109,0.58,33.241,67.156,0.391,0.394,51.51383886,-0.067991008
E01032767,17.241,0.069,0.029,9.374,-0.013,-0.928,28.243,75.994,0.351,0.462,51.5125581,-0.070740819
E01032768,15.661,0.046,0.034,6.457,-0.055,0.45,36.377,45.922,0.152,0.162,51.51078245,-0.037890236
E01032769,22.467,0.143,0.072,3.119,-0.034,1.252,27.094,45.916,0.296,0.303,51.51054728,-0.041876599
E01032777,22.392,0.171,0.093,13.637,0.175,-0.874,41.759,28.96,0.336,0.356,51.50960137,-0.003829955
E01032785,27.018,0.233,0.111,6.614,-0.023,-0.172,36.251,53.096,0.422,0.404,51.52865632,-0.042454262
E01032786,31.472,0.231,0.161,15.032,0.653,0.368,36.535,30.895,0.291,0.327,51.53028413,-0.045321457
E01032787,43.921,0.311,0.169,34.672,0.554,1.29,44.927,32.184,0.402,0.596,51.52509763,-0.051567894
E01033698,43.93,0.326,0.198,19.178,1.388,0.65,40.152,29.845,0.368,0.557,51.54174505,-0.071956329
E01032764,32.219,0.212,0.11,9.698,0.557,1.222,41.214,38.6,0.503,0.452,51.53441027,-0.020736491
E01032765,37.611,0.296,0.169,17.124,1.082,0.548,37.166,29.423,0.554,0.451,51.5323751,-0.024017843
E01032784,29.876,0.223,0.077,9.211,0.763,0.932,38.964,40.728,0.553,0.56,51.53072897,-0.027048372
E01033583,31.541,0.164,0.097,13.434,0.235,2.252,41.471,31.701,0.285,0.4,51.54527015,-0.008415928
E01033578,38.595,0.223,0.102,17.611,0.536,1.158,46.318,67.526,0.463,0.434,51.5372185,-0.011696752
E01033579,21.706,0.085,0.051,2.558,-0.071,0.611,45.752,55.505,0.216,0.47,51.53356287,-0.014651105
E01033586,37.451,0.261,0.144,15.996,0.46,0.523,47.895,53.075,0.366,0.41,51.53052781,-0.002486735
E01033699,32.972,0.173,0.119,5.316,0.427,2.09,38.081,41.451,0.348,0.441,51.54908376,-0.074536638
E01033700,35.845,0.195,0.127,12.168,0.66,1.874,39.561,39.861,0.336,0.585,51.54529974,-0.073957437
E01033704,27.602,0.126,0.086,4.049,0.407,1.696,34.89,44.696,0.236,0.392,51.54071161,-0.058268042
E01033706,28.234,0.072,0.035,13.017,0.188,2.103,32.854,75.181,0.275,0.372,51.5276286,-0.07842519
E01033711,20.591,0.106,0.036,5.18,0.037,0.436,35.531,62.104,0.405,0.382,51.52861294,-0.086861832
E01033707,39.64,0.22,0.135,8.388,0.598,1.743,41.25,61.011,0.391,0.486,51.54059354,-0.074891029
E01033712,35.801,0.211,0.122,8.919,0.778,1.288,40.177,52.801,0.343,0.514,51.53671353,-0.060020845
E01033708,21.319,0.058,0.034,6.861,-0.018,0.764,34.806,78.318,0.177,0.331,51.52398251,-0.081178331
E01033709,31.429,0.186,0.101,11.342,0.291,1.131,38.663,56.86,0.407,0.408,51.53041786,-0.08712575
E01002998,12.354,0.15,0.077,10.01,-1.148,-0.524,18.273,20.37,0.201,0.198,51.37995543,-0.293404692
E01003000,16.504,0.136,0.108,20.597,-0.595,0.145,22.348,10.845,0.187,0.169,51.37201325,-0.284914971
E01003001,9.942,0.07,0.047,11.631,-1.207,0.446,18.936,22.958,0.087,0.108,51.37684229,-0.284202569
E01003002,16.134,0.141,0.086,21.05,-0.932,-0.287,24.283,25.477,0.159,0.229,51.37716364,-0.302984074
E01003003,12.57,0.107,0.053,9.014,-1.022,0.092,18.958,39.391,0.194,0.112,51.38019923,-0.286743729
E01003004,10.533,0.067,0.055,12.265,-1.351,-0.083,24.504,28.842,0.082,0.085,51.37448734,-0.299228603
E01003005,8.134,0.066,0.051,14.115,-1.011,-0.452,19.921,16.7,0.095,0.107,51.37125975,-0.297225255
E01002949,8.657,0.092,0.053,12.191,-1.049,-0.227,15.98,14.866,0.194,0.063,51.36108221,-0.309810063
E01002979,8.377,0.076,0.063,3.962,-1.466,-0.178,18.083,23.56,0.087,0.1,51.38147954,-0.258438286
E01002915,9.498,0.064,0.059,5.411,-1.094,0.358,23.641,18.115,0.083,0.073,51.38515885,-0.272618875
E01002918,11.427,0.097,0.053,16.367,-0.972,-0.674,21.22,31.185,0.142,0.121,51.38064756,-0.267865453
E01002919,15.952,0.126,0.069,7.872,-0.771,-0.202,36.261,29.967,0.185,0.19,51.37781314,-0.273653703
E01002939,12.374,0.107,0.087,16.568,-0.813,-0.128,15.652,16.9,0.165,0.107,51.36787372,-0.299712072
E01002940,16.396,0.113,0.098,22.871,-0.557,-0.092,23.739,22.567,0.112,0.172,51.36493675,-0.306615821
E01002941,10.623,0.081,0.07,9.483,-0.646,-0.376,20.985,24.055,0.1,0.112,51.37123528,-0.310833599
E01002942,10.196,0.072,0.06,12.833,-0.855,0.649,10.652,16.034,0.114,0.059,51.36735108,-0.302382658
E01002943,16.047,0.117,0.085,23.037,-0.212,-0.114,25.843,14.884,0.163,0.137,51.36622566,-0.314855861
E01002944,11.513,0.084,0.06,23.152,-1.018,-0.308,26.654,10.96,0.173,0.053,51.36698993,-0.290471889
E01002945,8.889,0.071,0.049,13.999,-1.117,-0.161,20.632,18.421,0.114,0.09,51.36275335,-0.29292103
E01002946,10.208,0.067,0.054,11.394,-1.401,0.121,28.935,15.519,0.115,0.059,51.35855639,-0.29204248
E01002947,5.235,0.048,0.038,12.653,-1.671,-0.27,10.064,14.613,0.091,0.049,51.36150197,-0.300027789
E01002948,17.604,0.145,0.103,14.944,-0.613,0.476,26.35,13.377,0.223,0.131,51.34364493,-0.317268621
E01002950,18.424,0.166,0.093,23.49,-0.456,-0.597,31.17,15.331,0.276,0.178,51.35428051,-0.30256843
E01002994,5.99,0.055,0.032,1.14,-0.982,-1.013,23.607,22.845,0.101,0.073,51.3816558,-0.304623482
E01002995,6.066,0.039,0.034,1.959,-1.269,-0.888,24.857,26.904,0.025,0.094,51.38627486,-0.304712907
E01002996,6.216,0.047,0.052,2.335,-0.878,-0.405,14.109,26.145,0.055,0.102,51.38290993,-0.292713548
E01002997,6.27,0.048,0.053,1.228,-1.623,-0.496,14.144,31.904,0.036,0.089,51.38371936,-0.297982558
E01030548,16.446,0.111,0.083,30.067,-0.34,-0.492,28.88,15.102,0.182,0.123,51.31204188,-0.343288789
E01030342,4.75,0.016,0.012,3.431,-2.014,0.023,22.81,12.642,0.006,0.034,51.33723801,-0.345075277
E01030378,3.759,0.045,0.04,5.02,-1.383,-0.531,8.95,14.055,0.067,0.047,51.36758198,-0.250922737
E01030386,1.508,0.021,0.03,2.611,-1.995,-0.841,5.953,8.766,0.021,0.026,51.37454221,-0.254988747
E01030388,5.028,0.049,0.049,8.368,-1.621,-0.443,13.306,13.029,0.064,0.078,51.37445817,-0.263158062
E01030393,9.608,0.064,0.076,10.914,-0.926,0.303,16.516,12.266,0.056,0.072,51.36951091,-0.266445147
E01030296,2.807,0.013,0.028,0.853,-2.292,-1.097,22.674,8.664,0.012,0.018,51.36092459,-0.326534955
E01030319,3.526,0.063,0.038,1.889,-2.112,-0.718,10.866,10.742,0.114,0.038,51.37331558,-0.328866198
E01030323,3.718,0.041,0.055,1.147,-1.852,-0.839,16.002,10.732,0.018,0.053,51.38438062,-0.314005221
E01030325,6.554,0.07,0.062,4.521,-0.985,-0.218,11.002,13.525,0.069,0.103,51.37935772,-0.320323175
E01030399,14.638,0.096,0.08,22.813,-0.385,0.167,23.915,14.336,0.129,0.123,51.36398349,-0.276737842
E01030400,29.241,0.216,0.13,41.391,0.017,0.498,38.458,9.603,0.28,0.253,51.36744696,-0.27650307
E01030401,7.8,0.046,0.039,6.169,-1.671,-0.018,27.321,21.037,0.062,0.062,51.35461286,-0.284654552
